Timestamp,Open,High,Low,Close,Volume
2021-05-01T00:07:00.000Z,997.1,997.1,997.1,997.1,0.32820767
2021-05-01T00:08:00.000Z,999.86,999.86,999.86,999.86,5.00161073
2021-05-01T00:10:00.000Z,999.86,1000.0,999.86,1000.0,8.46682015
2021-05-01T00:11:00.000Z,1000.0,1000.0,999.99,999.99,13.24060216
2021-05-01T00:12:00.000Z,1000.01,1002.1,1000.01,1002.1,1.24740551
2021-05-01T00:13:00.000Z,1008.0,1011.76,1008.0,1011.76,2.47000285
2021-05-01T00:14:00.000Z,1004.75,1004.75,1004.75,1004.75,0.08
2021-05-01T00:15:00.000Z,1011.0,1013.09,1008.77,1008.77,3.31824851
2021-05-01T00:16:00.000Z,1010.76,1010.76,1010.76,1010.76,0.38015707
2021-05-01T00:17:00.000Z,1010.18,1010.18,1009.0,1009.0,1.57289866
2021-05-01T00:18:00.000Z,1008.2,1008.2,1002.86,1002.86,4.36561002
2021-05-01T00:19:00.000Z,1003.63,1008.2,1003.63,1008.2,0.11751276
2021-05-01T00:22:00.000Z,999.62,999.62,999.62,999.62,0.2277335
2021-05-01T00:23:00.000Z,1004.78,1004.78,1004.78,1004.78,0.09927546
2021-05-01T00:29:00.000Z,1000.0,1000.0,1000.0,1000.0,0.0099
2021-05-01T00:30:00.000Z,1000.0,1000.0,1000.0,1000.0,0.01248
2021-05-01T00:33:00.000Z,999.04,999.04,999.04,999.04,0.09927546
2021-05-01T00:35:00.000Z,999.99,1000.0,999.99,1000.0,2.0
2021-05-01T00:38:00.000Z,1000.0,1000.0,1000.0,1000.0,0.5
2021-05-01T00:40:00.000Z,999.04,999.04,998.52,998.52,0.98678697
2021-05-01T00:43:00.000Z,998.52,998.52,998.52,998.52,0.7722665
2021-05-01T00:47:00.000Z,997.05,997.05,997.05,997.05,0.10007522
2021-05-01T01:02:00.000Z,993.81,993.81,993.81,993.81,0.03512743
2021-05-01T01:04:00.000Z,989.41,989.41,981.48,981.48,1.13656746
2021-05-01T01:05:00.000Z,981.57,981.57,981.57,981.57,1.0
2021-05-01T01:06:00.000Z,985.87,986.45,985.87,986.45,0.45579175
2021-05-01T01:14:00.000Z,989.97,989.97,989.97,989.97,0.45691283
2021-05-01T01:15:00.000Z,989.78,989.78,989.78,989.78,1.65518799
2021-05-01T01:21:00.000Z,990.16,990.16,990.16,990.16,0.66791225
2021-05-01T01:28:00.000Z,988.17,988.17,988.17,988.17,0.1214216
2021-05-01T01:29:00.000Z,992.98,992.98,992.98,992.98,0.18823138
2021-05-01T01:30:00.000Z,992.86,992.86,992.86,992.86,0.2833
2021-05-01T01:39:00.000Z,994.98,994.98,994.98,994.98,0.01307563
2021-05-01T01:46:00.000Z,995.0,995.0,995.0,995.0,0.55469997
2021-05-01T01:47:00.000Z,995.0,995.0,995.0,995.0,0.00090153
2021-05-01T01:48:00.000Z,995.0,995.0,995.0,995.0,0.4443985
2021-05-01T01:51:00.000Z,999.84,999.84,999.84,999.84,0.20306248
2021-05-01T01:55:00.000Z,995.29,995.29,995.29,995.29,0.02277
2021-05-01T01:56:00.000Z,999.99,999.99,999.99,999.99,0.03169031
2021-05-01T01:57:00.000Z,999.99,999.99,999.99,999.99,0.02258
2021-05-01T01:58:00.000Z,997.72,997.72,997.72,997.72,0.30330351
2021-05-01T01:59:00.000Z,1000.0,1000.0,1000.0,1000.0,1.12300159
2021-05-01T02:00:00.000Z,996.8,996.8,996.8,996.8,1.12300159
2021-05-01T02:03:00.000Z,1000.0,1000.0,1000.0,1000.0,2.193002
2021-05-01T02:04:00.000Z,1000.0,1000.0,1000.0,1000.0,254.5572293
2021-05-01T02:05:00.000Z,1000.0,1000.0,1000.0,1000.0,39.89824275
2021-05-01T02:06:00.000Z,1000.0,1000.0,1000.0,1000.0,17.64817976
2021-05-01T02:07:00.000Z,1000.0,1000.0,1000.0,1000.0,21.39598112
2021-05-01T02:08:00.000Z,1000.0,1000.0,1000.0,1000.0,13.262
2021-05-01T02:09:00.000Z,1000.0,1000.0,1000.0,1000.0,8.04692406
2021-05-01T02:10:00.000Z,1000.0,1000.0,1000.0,1000.0,5.992
2021-05-01T02:11:00.000Z,1000.0,1000.0,1000.0,1000.0,11.60779108
2021-05-01T02:12:00.000Z,1000.0,1000.0,1000.0,1000.0,9.47187
2021-05-01T02:13:00.000Z,1000.0,1000.0,1000.0,1000.0,1.06
2021-05-01T02:14:00.000Z,1000.0,1000.0,1000.0,1000.0,5.38
2021-05-01T02:15:00.000Z,1000.0,1000.0,1000.0,1000.0,3.42442469
2021-05-01T02:16:00.000Z,1000.0,1000.0,1000.0,1000.0,8.76915
2021-05-01T02:17:00.000Z,1000.0,1000.0,1000.0,1000.0,4.18
2021-05-01T02:18:00.000Z,1000.0,1000.0,1000.0,1000.0,7.51923063
2021-05-01T02:19:00.000Z,1000.0,1000.0,1000.0,1000.0,86.76333341
2021-05-01T02:20:00.000Z,1000.0,1000.0,1000.0,1000.0,13.58508
2021-05-01T02:21:00.000Z,1000.0,1000.0,1000.0,1000.0,16.67092257
2021-05-01T02:22:00.000Z,1000.0,1008.11,1000.0,1008.11,7.71043862
2021-05-01T02:23:00.000Z,1008.11,1008.12,1008.11,1008.12,0.24
2021-05-01T02:25:00.000Z,1008.11,1014.02,1008.11,1014.02,6.9986277
2021-05-01T02:27:00.000Z,1012.36,1012.36,1012.36,1012.36,0.22553242
2021-05-01T02:31:00.000Z,1012.92,1012.92,1012.92,1012.92,0.16310663
2021-05-01T02:33:00.000Z,1012.7,1012.7,1012.2,1012.2,0.40310663
2021-05-01T02:48:00.000Z,1008.33,1008.33,1008.33,1008.33,0.12982485
2021-05-01T02:58:00.000Z,1020.0,1020.0,1020.0,1020.0,0.08663748
2021-05-01T03:00:00.000Z,1019.93,1019.93,1019.93,1019.93,0.04889551
2021-05-01T03:04:00.000Z,1018.93,1019.89,1018.93,1019.89,1.0
2021-05-01T03:06:00.000Z,1018.89,1018.89,1018.89,1018.89,0.06122348
2021-05-01T03:07:00.000Z,1018.9,1018.9,1018.9,1018.9,0.04385405
2021-05-01T03:09:00.000Z,1015.23,1015.89,1015.23,1015.89,2.160665
2021-05-01T03:11:00.000Z,1019.17,1019.17,1019.17,1019.17,0.4
2021-05-01T03:12:00.000Z,1019.46,1019.46,1011.51,1018.04,0.6833
2021-05-01T03:17:00.000Z,1018.1,1018.1,1018.1,1018.1,0.19595324
2021-05-01T03:24:00.000Z,1012.03,1012.03,1012.03,1012.03,0.08403539
2021-05-01T03:27:00.000Z,1012.02,1012.02,1012.02,1012.02,0.0007825
2021-05-01T03:29:00.000Z,1010.8,1010.8,1004.67,1004.67,2.77510809
2021-05-01T03:40:00.000Z,1011.56,1011.56,1011.56,1011.56,0.0135
2021-05-01T03:41:00.000Z,1010.39,1010.39,1010.39,1010.39,0.09800176
2021-05-01T03:44:00.000Z,1009.14,1009.14,1009.14,1009.14,0.0926036
2021-05-01T03:45:00.000Z,1011.94,1011.94,1011.94,1011.94,0.05061564
2021-05-01T03:46:00.000Z,1011.94,1011.94,1011.94,1011.94,0.00066742
2021-05-01T03:48:00.000Z,1008.52,1008.52,1008.52,1008.52,0.19595324
2021-05-01T03:50:00.000Z,1012.0,1012.0,1012.0,1012.0,0.25
2021-05-01T03:52:00.000Z,1009.01,1009.01,1009.01,1009.01,1.0
2021-05-01T03:58:00.000Z,1009.7,1009.7,1009.41,1009.41,2.413516
2021-05-01T03:59:00.000Z,1010.3,1010.3,1009.3,1009.3,0.49
2021-05-01T04:00:00.000Z,1010.1,1010.1,1010.1,1010.1,0.096484
2021-05-01T04:05:00.000Z,1009.2,1009.2,1009.2,1009.2,0.09246088
2021-05-01T04:09:00.000Z,1009.71,1012.03,1009.71,1012.03,0.18521501
2021-05-01T04:12:00.000Z,1012.03,1012.03,1012.03,1012.03,0.01918915
2021-05-01T04:16:00.000Z,1012.03,1012.03,1012.03,1012.03,1.73783776
2021-05-01T04:22:00.000Z,1014.1,1014.1,1014.1,1014.1,0.05035992
2021-05-01T04:25:00.000Z,1013.2,1013.2,1013.2,1013.2,0.05033557
2021-05-01T04:27:00.000Z,1012.96,1012.96,1012.96,1012.96,0.050308
2021-05-01T04:34:00.000Z,1009.0,1009.0,1009.0,1009.0,0.05028741
2021-05-01T04:37:00.000Z,1005.39,1005.39,1005.39,1005.39,0.092949
2021-05-01T04:38:00.000Z,1005.76,1005.76,1005.76,1005.76,0.09291481
2021-05-01T04:39:00.000Z,1001.99,1001.99,1001.99,1001.99,1.094963
2021-05-01T04:40:00.000Z,1000.7,1000.7,1000.7,1000.7,0.1199
2021-05-01T04:42:00.000Z,1000.91,1000.91,1000.91,1000.91,0.499
2021-05-01T04:45:00.000Z,1001.99,1001.99,1001.99,1001.99,0.12
2021-05-01T04:50:00.000Z,1001.99,1001.99,1001.99,1001.99,0.37
2021-05-01T04:51:00.000Z,1001.99,1001.99,1001.99,1001.99,2.755037
2021-05-01T04:57:00.000Z,1003.8,1003.8,1003.8,1003.8,0.09548635
2021-05-01T05:10:00.000Z,999.04,999.04,999.04,999.04,0.85832893
2021-05-01T05:24:00.000Z,1005.7,1005.7,997.95,997.95,1.31115598
2021-05-01T05:25:00.000Z,998.65,998.65,998.62,998.62,1.65941602
2021-05-01T05:35:00.000Z,1004.6,1004.6,1004.6,1004.6,0.02
2021-05-01T05:40:00.000Z,1003.5,1003.5,990.84,990.84,35.80781514
2021-05-01T05:41:00.000Z,1003.62,1003.62,1003.62,1003.62,1.080521
2021-05-01T05:47:00.000Z,1006.06,1006.06,1006.06,1006.06,0.55662684
2021-05-01T05:48:00.000Z,1006.06,1006.49,1006.06,1006.49,5.51843325
2021-05-01T05:50:00.000Z,1006.3,1006.5,1006.3,1006.5,1.84450357
2021-05-01T05:55:00.000Z,1001.09,1001.09,1001.0,1001.0,1.345948
2021-05-01T05:56:00.000Z,1001.0,1001.0,1001.0,1001.0,1.04981018
2021-05-01T05:57:00.000Z,1001.0,1001.0,1001.0,1001.0,12.60424182
2021-05-01T06:03:00.000Z,1006.48,1006.48,1006.48,1006.48,0.17429547
2021-05-01T06:11:00.000Z,1001.62,1001.62,1001.62,1001.62,0.5
2021-05-01T06:19:00.000Z,1005.0,1005.0,1005.0,1005.0,0.02
2021-05-01T06:23:00.000Z,1006.47,1006.47,1006.47,1006.47,0.05028465
2021-05-01T06:32:00.000Z,1006.49,1006.49,1006.49,1006.49,0.06659778
2021-05-01T06:35:00.000Z,1004.22,1004.22,1004.22,1004.22,0.5
2021-05-01T06:39:00.000Z,1006.5,1006.5,1006.5,1006.5,0.05128167
2021-05-01T06:51:00.000Z,1009.63,1009.63,1009.63,1009.63,0.49409189
2021-05-01T06:52:00.000Z,1009.62,1009.62,1007.08,1007.08,1.84946237
