Timestamp,Open,High,Low,Close,Volume
2021-05-01T00:01:00.000Z,271.16,271.16,271.16,271.16,5.36892175
2021-05-01T00:02:00.000Z,271.25,272.72,271.25,272.72,121.02810084
2021-05-01T00:03:00.000Z,272.25,272.25,272.25,272.25,0.2
2021-05-01T00:04:00.000Z,272.58,272.66,272.58,272.66,20.0
2021-05-01T00:05:00.000Z,272.27,272.27,272.27,272.27,1.00013949
2021-05-01T00:06:00.000Z,272.27,272.27,272.27,272.27,0.0
2021-05-01T00:07:00.000Z,272.28,272.28,272.28,272.28,7.3385
2021-05-01T00:08:00.000Z,272.28,272.28,272.28,272.28,0.0
2021-05-01T00:09:00.000Z,272.72,272.72,272.45,272.45,18.8286893
2021-05-01T00:10:00.000Z,273.05,273.4,272.86,272.86,311.16835479
2021-05-01T00:11:00.000Z,272.87,273.07,272.86,273.07,276.07933158
2021-05-01T00:12:00.000Z,273.56,273.56,273.56,273.56,1.8
2021-05-01T00:13:00.000Z,273.54,273.7,273.54,273.7,2.0
2021-05-01T00:14:00.000Z,273.14,273.21,273.12,273.12,7.3825785
2021-05-01T00:15:00.000Z,272.57,272.57,272.32,272.32,14.3
2021-05-01T00:16:00.000Z,272.38,272.38,272.35,272.35,4.62927094
2021-05-01T00:17:00.000Z,272.35,272.53,272.35,272.52,29.05339587
2021-05-01T00:18:00.000Z,272.83,273.16,272.7,273.15,440.0216254
2021-05-01T00:19:00.000Z,273.21,273.21,273.21,273.21,0.36418871
2021-05-01T00:20:00.000Z,273.19,273.19,273.19,273.19,1.32620145
2021-05-01T00:21:00.000Z,273.19,273.19,273.19,273.19,0.0
2021-05-01T00:22:00.000Z,273.81,273.81,273.65,273.65,6.36172815
2021-05-01T00:23:00.000Z,273.5,273.53,273.5,273.53,19.41771285
2021-05-01T00:24:00.000Z,273.35,273.45,273.35,273.45,3.4698
2021-05-01T00:25:00.000Z,273.45,273.45,273.35,273.35,13.22851309
2021-05-01T00:26:00.000Z,273.35,273.35,273.35,273.35,0.0
2021-05-01T00:27:00.000Z,273.43,273.43,273.43,273.43,5.4189372
2021-05-01T00:28:00.000Z,273.69,273.69,273.69,273.69,14.85974188
2021-05-01T00:29:00.000Z,273.17,273.48,273.17,273.48,58.17115171
2021-05-01T00:30:00.000Z,273.47,273.47,273.47,273.47,7.3189046
2021-05-01T00:31:00.000Z,273.37,273.38,273.37,273.38,10.97074563
2021-05-01T00:32:00.000Z,272.99,273.0,272.95,272.95,15.52848754
2021-05-01T00:33:00.000Z,273.06,273.12,273.06,273.12,4.47618466
2021-05-01T00:34:00.000Z,273.12,273.12,273.12,273.12,0.0
2021-05-01T00:35:00.000Z,272.82,272.82,272.82,272.82,3.66752698
2021-05-01T00:36:00.000Z,272.59,272.65,272.59,272.65,11.66936961
2021-05-01T00:37:00.000Z,272.74,272.74,272.74,272.74,3.59484385
2021-05-01T00:38:00.000Z,272.98,273.11,272.98,273.11,35.19219183
2021-05-01T00:39:00.000Z,272.98,272.98,272.98,272.98,5.47457
2021-05-01T00:40:00.000Z,272.62,272.62,272.62,272.62,0.43115015
2021-05-01T00:41:00.000Z,272.66,272.66,272.64,272.64,0.95389229
2021-05-01T00:42:00.000Z,272.75,272.75,272.75,272.75,5.42364802
2021-05-01T00:43:00.000Z,272.75,272.75,272.75,272.75,0.0
2021-05-01T00:44:00.000Z,272.56,272.56,272.56,272.56,3.59740604
2021-05-01T00:45:00.000Z,272.37,272.37,272.37,272.37,3.59962811
2021-05-01T00:46:00.000Z,272.51,272.51,272.51,272.51,3.67162987
2021-05-01T00:47:00.000Z,272.51,272.51,272.51,272.51,0.0
2021-05-01T00:48:00.000Z,272.51,272.51,272.51,272.51,0.0
2021-05-01T00:49:00.000Z,272.98,272.98,272.97,272.97,15.0
2021-05-01T00:50:00.000Z,272.97,272.97,272.97,272.97,0.0
2021-05-01T00:51:00.000Z,272.46,272.46,272.46,272.46,15.8
2021-05-01T00:52:00.000Z,272.07,272.07,271.44,271.44,40.03951084
2021-05-01T00:53:00.000Z,271.73,271.73,271.73,271.73,0.59319913
2021-05-01T00:54:00.000Z,271.73,271.73,271.73,271.73,0.0
2021-05-01T00:55:00.000Z,270.92,270.92,270.92,270.92,0.16683587
2021-05-01T00:56:00.000Z,271.21,271.21,271.07,271.07,2.7737708
2021-05-01T00:57:00.000Z,271.07,271.07,271.07,271.07,0.0
2021-05-01T00:58:00.000Z,271.0,271.0,270.74,270.74,9.48066
2021-05-01T00:59:00.000Z,271.05,271.05,271.05,271.05,2.542
2021-05-01T01:00:00.000Z,270.81,270.81,270.81,270.81,1.337
2021-05-01T01:01:00.000Z,270.81,270.81,270.81,270.81,0.0
2021-05-01T01:02:00.000Z,270.2,270.2,270.2,270.2,3.69412047
2021-05-01T01:03:00.000Z,270.01,270.01,270.01,270.01,1.0
2021-05-01T01:04:00.000Z,269.19,269.19,268.83,268.93,49.57375524
2021-05-01T01:05:00.000Z,268.93,268.93,268.93,268.93,0.0
2021-05-01T01:06:00.000Z,269.46,269.46,269.4,269.4,2.78653602
2021-05-01T01:07:00.000Z,269.11,269.3,269.11,269.3,15.38681767
2021-05-01T01:08:00.000Z,269.3,269.3,269.3,269.3,0.0
2021-05-01T01:09:00.000Z,269.24,269.24,269.24,269.24,3.71614
2021-05-01T01:10:00.000Z,269.17,269.17,269.17,269.17,3.71634
2021-05-01T01:11:00.000Z,269.72,269.86,269.71,269.86,16.82154159
2021-05-01T01:12:00.000Z,269.79,269.89,269.79,269.89,7.41319
2021-05-01T01:13:00.000Z,269.6,269.6,269.6,269.6,3.71037171
2021-05-01T01:14:00.000Z,269.66,269.71,269.66,269.71,17.70957155
2021-05-01T01:15:00.000Z,269.71,269.71,269.71,269.71,0.0
2021-05-01T01:16:00.000Z,269.71,269.71,269.71,269.71,0.0
2021-05-01T01:17:00.000Z,269.71,269.71,269.71,269.71,0.0
2021-05-01T01:18:00.000Z,269.71,269.71,269.71,269.71,0.0
2021-05-01T01:19:00.000Z,269.71,269.71,269.71,269.71,0.0
2021-05-01T01:20:00.000Z,269.71,269.71,269.71,269.71,0.0
2021-05-01T01:21:00.000Z,270.0,270.0,270.0,270.0,70.666
2021-05-01T01:22:00.000Z,270.0,270.0,270.0,270.0,269.334
2021-05-01T01:23:00.000Z,270.0,270.0,270.0,270.0,0.0
2021-05-01T01:24:00.000Z,270.29,270.4,270.29,270.4,8.66020946
2021-05-01T01:25:00.000Z,270.4,270.4,270.4,270.4,0.0
2021-05-01T01:26:00.000Z,270.57,270.75,270.57,270.75,3.89981159
2021-05-01T01:27:00.000Z,270.75,270.75,270.75,270.75,0.0
2021-05-01T01:28:00.000Z,270.52,270.52,270.52,270.52,5.5859
2021-05-01T01:29:00.000Z,270.52,270.52,270.52,270.52,0.0
2021-05-01T01:30:00.000Z,270.52,270.52,270.52,270.52,0.0
2021-05-01T01:31:00.000Z,270.52,270.52,270.52,270.52,0.0
2021-05-01T01:32:00.000Z,270.52,270.52,270.52,270.52,0.0
2021-05-01T01:33:00.000Z,270.52,270.52,270.52,270.52,0.0
2021-05-01T01:34:00.000Z,270.35,270.35,270.35,270.35,1.40223902
2021-05-01T01:35:00.000Z,270.35,270.35,270.35,270.35,0.0
2021-05-01T01:36:00.000Z,270.35,270.35,270.35,270.35,0.0
2021-05-01T01:37:00.000Z,271.08,271.26,271.06,271.26,18.53941389
