,"('Binance', 'Bittrex')","('Binance', 'Kucoin')","('Bittrex', 'Kucoin')"
112,0.0003542500000000004,-0.000104000000000104,-0.0004582500000001044
113,0.0008542499999999453,-0.0004109999999999392,-0.001265249999999885
114,0.001391539999999969,0.0003589999999999982,-0.001032539999999971
115,0.00119719000000007,-0.0003180000000000405,-0.001515190000000111
116,0.001541060000000094,0.0003509999999999902,-0.001190060000000104
117,0.0007004699999999531,-6.20000000000065e-05,-0.0007624699999999596
118,-0.0002995299999999368,0.0004299999999999304,0.0007295299999998672
119,0.0005032099999999762,-0.0005740000000000745,-0.001077210000000051
120,-0.0002569500000000335,0.000175999999999954,0.0004329499999999875
121,-0.002698639999999974,4.8000000000048e-05,0.002746640000000022
122,0.00488581999999993,0.0006309999999998261,-0.004254820000000104
123,0.003185819999999895,0.000104000000000104,-0.003081819999999791
124,0.00123578000000002,-0.0004129999999999967,-0.001648780000000016
125,0.0004086599999999496,-0.0003139999999999254,-0.0007226599999998751
126,0.0006805800000000417,0.0003020000000000245,-0.0003785800000000172
127,0.0005876599999998788,5.799999999989147e-05,-0.0005296599999999874
128,8.164999999982214e-05,0.0008189999999999031,0.000737350000000081
129,-0.001018350000000057,0.0003450000000000397,0.001363350000000096
130,-0.0005466299999998814,0.0001659999999998885,0.0007126299999997698
131,0.0003730699999999754,0.0006950000000001122,0.0003219300000001368
132,-0.0001970799999999606,-6.600000000012152e-05,0.0001310799999998391
133,-0.0002264100000000102,-2.900000000005676e-05,0.0001974099999999535
134,0.0008116899999999205,0.0001219999999999555,-0.000689689999999965
135,-0.0004854899999999773,0.0001419999999998645,0.0006274899999998418
136,0.0007568499999999201,6.700000000003925e-05,-0.0006898499999998808
137,-0.0009981400000000917,0.0004269999999999552,0.001425140000000047
138,-0.0005981399999999137,-9.299999999989872e-05,0.000505140000000015
139,0.000657939999999968,0.0009149999999999991,0.0002570600000000312
140,0.00145793999999988,-0.000260000000000149,-0.001717940000000029
141,0.0008132899999999665,0.000275999999999943,-0.0005372900000000236
142,0.0006132899999999886,0.0001629999999999132,-0.0004502900000000754
143,0.0009226700000000143,0.0006790000000000962,-0.0002436699999999181
144,0.0009454099999999244,0.0005389999999998452,-0.0004064100000000792
145,0.0009454099999999244,-0.0001059999999999395,-0.001051409999999864
146,0.001145410000000124,0.0003590000000002203,-0.0007864099999999041
147,0.0005505400000000993,0.000107999999999997,-0.0004425400000001023
148,-0.0001357500000001011,0.0003309999999998592,0.0004667499999999603
149,0.003495000000000248,0.0009020000000001804,-0.002593000000000067
150,-0.0004539599999999755,-5.300000000008076e-05,0.0004009599999998947
151,0.000195790000000029,0.0001940000000000275,-1.790000000001513e-06
152,0.0005957899999999849,0.0008150000000000102,0.0002192100000000252
153,-0.0007642500000000219,-0.0002860000000002305,0.0004782499999997913
154,0.0002471000000001666,-0.0001949999999999452,-0.0004421000000001118
155,0.0,0.0001819999999999045,0.0001819999999999045
156,0.0003999999999999559,0.0008189999999999031,0.0004189999999999472
157,0.0005999999999999339,0.0005619999999999514,-3.799999999998249e-05
158,0.0005176000000000069,0.0005429999999999602,2.539999999995324e-05
159,0.000429730000000017,0.000512000000000068,8.227000000005091e-05
160,0.0002752299999999597,0.0003579999999998584,8.276999999989876e-05
161,9.090999999994409e-05,0.000512000000000068,0.0004210900000001239
162,-0.0008090899999999568,-8.000000000008e-06,0.0008010899999999488
163,-0.0003090900000000119,0.0003219999999999335,0.0006310899999999453
164,6.700000000003925e-05,0.000283999999999951,0.0002169999999999117
165,-0.001333000000000029,0.0005349999999999522,0.001867999999999981
166,0.0004060599999999859,-0.0004020000000000135,-0.0008080599999999993
167,0.0005721000000002974,0.0002390000000001002,-0.0003331000000001971
168,-0.0004278999999998145,0.0003999999999999559,0.0008278999999997705
169,-0.0007278999999997815,9.999999999998899e-05,0.0008278999999997705
170,0.0003642500000000659,-0.001049000000000078,-0.001413250000000144
171,-0.000535749999999835,0.000291999999999959,0.0008277499999997939
172,-3.574999999989004e-05,0.001390000000000002,0.001425749999999892
173,-0.000535749999999835,0.0002540000000001985,0.0007897500000000335
174,-0.003335749999999971,-0.0003470000000000972,0.002988749999999873
175,-0.0003036600000001499,4.199999999987547e-05,0.0003456600000000254
176,0.001738890000000159,-0.0004379999999999384,-0.002176890000000098
177,0.0004929099999999575,0.0001290000000000457,-0.0003639099999999118
178,0.001083469999999975,0.0003129999999997857,-0.0007704700000001896
179,0.0007834700000000083,-0.000164000000000053,-0.0009474700000000613
180,0.0009354299999999593,-0.0002269999999999772,-0.001162429999999937
181,0.0006354299999999924,-0.0006799999999997919,-0.001315429999999784
182,0.0005354300000000034,6.100000000008876e-05,-0.0004744299999999146
183,0.0008354299999999704,0.0006860000000001865,-0.0001494299999997839
184,0.001235429999999926,0.0004329999999999057,-0.0008024300000000206
185,0.001135429999999937,0.0001030000000001863,-0.001032429999999751
186,0.001529250000000149,0.0007479999999999709,-0.0007812500000001776
187,0.000700000000000145,-0.000204000000000093,-0.000904000000000238
188,-0.0008842100000001629,-0.0009170000000000567,-3.278999999989374e-05
189,0.0004875699999999927,0.0001850000000001017,-0.000302569999999891
190,0.002287570000000017,0.001306999999999947,-0.0009805700000000694
191,0.0005119799999999675,0.0006070000000000242,9.502000000005673e-05
192,-0.001360819999999929,-0.0002750000000000252,0.001085819999999904
193,0.0008892000000000344,0.0003459999999999575,-0.000543200000000077
194,0.0008892000000000344,0.000140000000000029,-0.0007492000000000054
195,-0.0001611500000000543,-0.0001170000000001448,4.414999999990954e-05
196,-0.001207009999999897,-9.69999999997917e-05,0.001110010000000106
197,-0.001007009999999919,0.0003660000000000885,0.001373010000000008
198,0.0003119799999999895,0.000368000000000146,5.60200000001565e-05
199,-0.001188020000000067,0.0005370000000000097,0.001725020000000077
200,-0.0002880199999999444,-2.999999999975245e-05,0.000258020000000192
201,0.0001128900000000321,0.000368000000000146,0.0002551100000001139
202,-8.710999999994584e-05,-8.89999999997837e-05,-1.889999999837855e-06
203,-0.0001871099999999348,-6.20000000000065e-05,0.0001251099999999283
204,0.0004128899999999991,0.0003750000000000142,-3.788999999998488e-05
205,1.289000000004314e-05,0.0004990000000000272,0.0004861099999999841
206,-0.0004871099999999018,0.000128000000000128,0.0006151100000000298
207,0.000483750000000116,0.0005370000000000097,5.324999999989366e-05
208,0.001878419999999936,0.000520000000000076,-0.00135841999999986
209,0.0002517300000000056,0.0002330000000001498,-1.872999999985581e-05
210,-0.001248270000000051,0.0004310000000000702,0.001679270000000121
211,0.0009548600000000018,-7.299999999998974e-05,-0.001027859999999992
212,-2.811000000013664e-05,-0.00031200000000009,-0.0002838899999999533
213,0.0001718899999998413,0.0002069999999998462,3.511000000000486e-05
214,0.001371889999999931,0.0002780000000000005,-0.001093889999999931
215,0.000559919999999936,-8.60000000000305e-05,-0.0006459199999999665
216,0.0003599199999999581,0.0002219999999999445,-0.0001379200000000136
217,0.000644340000000021,0.000172000000000061,-0.00047233999999996
218,0.000444340000000043,-8.799999999986596e-05,-0.000532339999999909
219,0.000344340000000054,0.001101000000000019,0.0007566599999999646
220,-0.001655659999999948,6.299999999992423e-05,0.001718659999999872
221,0.0003253299999999015,5.799999999989147e-05,-0.0002673300000000101
222,0.002927359999999934,0.0002799999999998359,-0.002647360000000099
223,0.0003999999999999559,7.199999999984996e-05,-0.000328000000000106
224,0.0006051500000001653,0.000372000000000039,-0.0002331500000001263
225,0.0002051499999999873,0.000315999999999983,0.0001108499999999957
226,2.806999999993565e-05,0.0001269999999999882,9.893000000005259e-05
227,-0.0007719299999999762,-0.0002590000000000092,0.000512929999999967
228,-0.0008719299999999652,-0.0001169999999999227,0.0007549300000000425
229,2.806999999993565e-05,0.0005709999999998772,0.0005429299999999415
230,0.00121392000000009,0.0001180000000000625,-0.001095920000000028
231,0.0005264599999998953,0.0002109999999999612,-0.0003154599999999341
232,0.001549899999999882,0.0004429999999999712,-0.001106899999999911
233,0.0002758499999999664,-9.999999999998899e-05,-0.0003758499999999554
234,-0.002972500000000045,1.999999999835467e-06,0.00297449999999988
235,-0.003072500000000034,6.69999999998172e-05,0.003139499999999851
236,-0.001172500000000021,-0.0003330000000001387,0.000839499999999882
237,0.001649140000000049,0.0003530000000000477,-0.001296140000000001
238,0.0008780299999999741,0.0006239999999999579,-0.0002540300000000162
239,0.0001647200000001181,0.0002030000000001753,3.828000000005716e-05
240,0.001664719999999953,-0.0001390000000001113,-0.001803720000000064
241,0.000564720000000074,0.000400000000000178,-0.0001647199999998961
242,-0.0004352800000000379,-0.000248000000000026,0.0001872800000000119
243,0.0005990900000001353,9.000000000147779e-06,-0.0005900899999999876
244,0.001011370000000067,0.0001670000000000282,-0.0008443700000000387
245,-7.370000000062049e-06,5.999999999950489e-06,1.337000000001254e-05
246,0.0009706199999999221,0.001225000000000032,0.0002543800000001095
247,0.0006706199999999551,4.699999999990823e-05,-0.0006236200000000469
248,0.001359179999999904,0.000291999999999959,-0.001067179999999945
249,0.002059179999999827,0.0003969999999997587,-0.001662180000000069
250,0.00110235000000003,4.000000000115023e-06,-0.001098349999999915
251,-0.000997649999999961,0.000204000000000093,0.001201650000000054
252,-0.000997649999999961,0.0001149999999998652,0.001112649999999826
253,-0.001497649999999906,0.0001719999999998389,0.001669649999999745
254,0.0007403799999998739,0.0002510000000000012,-0.0004893799999998727
255,0.000240379999999929,-0.0002870000000001482,-0.0005273800000000772
256,-0.001710140000000138,0.0001269999999999882,0.001837140000000126
257,-8.396999999993326e-05,0.0007319999999999549,0.0008159699999998882
258,-0.001683969999999979,0.000112000000000112,0.001795970000000091
259,0.00119939999999974,0.0004269999999999552,-0.0007723999999997844
260,-0.0003019400000001671,0.0002339999999998454,0.0005359400000000125
261,-0.0002019400000001781,0.0004859999999999864,0.0006879400000001645
262,-0.0001019400000001891,0.0001689999999998637,0.0002709400000000528
263,0.0004464200000000584,9.999999999998899e-05,-0.0003464200000000695
264,0.0005249499999999685,-0.000235999999999903,-0.0007609499999998715
265,-0.0004196300000001152,-0.000500000000000167,-8.037000000005179e-05
266,-0.0008196300000000711,-0.0005569999999999187,0.0002626300000001525
267,-0.002819630000000073,-0.0006720000000000059,0.002147630000000067
268,-0.003919629999999952,-0.0003999999999999559,0.003519629999999996
269,-0.002019629999999939,-0.0006539999999999324,0.001365630000000007
270,-0.001119630000000038,-0.0003100000000000325,0.0008096300000000056
271,-0.001810100000000148,-2.700000000022129e-05,0.001783099999999926
272,-0.0001516700000001592,-0.0003670000000000062,-0.000215329999999847
273,0.001030369999999836,-0.000323999999999991,-0.001354369999999827
274,-0.0001105599999999818,0.0006990000000000052,0.000809559999999987
275,-0.0009461199999998282,-0.0005290000000000017,0.0004171199999998265
276,-0.0003215800000000435,-0.0008860000000001644,-0.0005644200000001209
277,-0.0005918799999999891,0.0002299999999999525,0.0008218799999999415
278,-4.478000000007754e-05,-0.0003470000000000972,-0.0003022200000000197
279,-0.0001953299999999381,-0.0003559999999998009,-0.0001606699999998629
280,0.0003091500000000913,-0.0001430000000000042,-0.0004521500000000955
281,0.0007091500000000472,-9.900000000007125e-05,-0.0008081500000001185
282,-0.0005738899999998548,-0.000183999999999962,0.0003898899999998928
283,-0.001673889999999956,-0.0008820000000000494,0.0007918899999999063
284,0.001136820000000149,-9.999999999976694e-05,-0.001236819999999916
285,-0.0007448699999998976,-0.0002379999999997384,0.0005068700000001591
286,0.001294579999999934,0.0008280000000000509,-0.0004665799999998832
287,0.002057670000000122,0.0001370000000000537,-0.001920670000000069
288,-0.0005456399999999029,-0.0001029999999999642,0.0004426399999999386
289,0.000746190000000091,-0.0004750000000000032,-0.001221190000000094
290,-0.0003003999999999785,-0.0004570000000001517,-0.0001566000000001733
291,0.001100300000000054,0.0001249999999999307,-0.0009753000000001233
292,-0.0005664499999999961,7.199999999984996e-05,0.0006384499999998461
293,0.0001335499999999268,0.0009649999999998826,0.0008314499999999558
294,0.000477520000000009,1.999999999990898e-05,-0.0004575200000001001
295,0.0009308500000000386,0.000175999999999954,-0.0007548500000000846
296,0.001330849999999995,0.0004969999999999697,-0.0008338500000000248
297,0.0001308500000001267,0.0002330000000001498,0.0001021500000000231
298,-0.0003612499999998686,-0.0002059999999999285,0.0001552499999999402
299,0.001263719999999857,0.0004579999999998474,-0.0008057200000000098
300,0.00120000000000009,-0.0002819999999998934,-0.001481999999999983
301,-0.001467399999999897,0.0002450000000000507,0.001712399999999947
302,-6.739999999982871e-05,-0.0005769999999998277,-0.0005095999999999989
303,-0.0001962799999999376,0.0007669999999999622,0.0009632799999998998
304,-0.0003962799999999156,5.900000000003125e-05,0.0004552799999999468
305,-0.0008962799999998605,-0.0002299999999999525,0.0006662799999999081
306,-0.0001962799999999376,0.0001489999999999547,0.0003452799999998923
307,0.001003720000000152,1.800000000007351e-05,-0.0009857200000000788
308,-0.0001938900000000299,-1.499999999987622e-05,0.0001788900000001536
309,-0.0009938899999999418,0.00012000000000012,0.001113890000000062
310,6.109999999948101e-06,-1.499999999987622e-05,-2.110999999982432e-05
311,0.001065859999999974,0.0003249999999999087,-0.0007408600000000654
312,-0.0007766900000001353,0.0002569999999999517,0.001033690000000087
313,-0.001076690000000102,0.0009739999999998084,0.002050689999999911
314,-0.001076690000000102,0.000512000000000068,0.00158869000000017
315,-0.0001376299999999997,9.700000000001374e-05,0.0002346300000000134
316,-0.0001376299999999997,0.0003100000000000325,0.0004476300000000322
317,0.001023549999999984,0.001211000000000073,0.0001874500000000889
318,-0.0005764500000000616,0.0007979999999998544,0.001374449999999916
319,-0.0007764500000000396,2.699999999999925e-05,0.0008034500000000389
320,-0.0006845699999999955,-1.000000000139778e-06,0.0006835699999998557
321,0.004141069999999969,6.20000000000065e-05,-0.004079069999999962
322,0.003441070000000046,-0.0003929999999998657,-0.003834069999999912
323,-0.0004664699999998856,0.0005310000000000592,0.0009974699999999448
324,5.56000000000445e-05,0.0001889999999999947,0.0001333999999999502
325,0.002294930000000139,0.000288000000000066,-0.002006930000000073
326,0.001294930000000027,0.0005379999999999274,-0.0007569300000001
327,0.001294930000000027,-0.0002549999999998942,-0.001549929999999922
328,0.0008949300000000715,-0.0002459999999999685,-0.00114093000000004
329,0.001594929999999994,0.0002579999999998694,-0.001336930000000125
330,0.0008268100000001777,0.0003020000000000245,-0.0005248100000001532
331,-0.0004557999999998952,-0.0001129999999998077,0.0003428000000000875
332,0.0003442000000000167,4.599999999999049e-05,-0.0002982000000000262
333,-0.0002449799999999502,0.0002349999999999852,0.0004799799999999355
334,-0.0003449799999999392,3.500000000000725e-05,0.0003799799999999465
335,-0.0001449799999999613,0.000148000000000037,0.0002929799999999982
336,0.0005550199999999617,0.0008479999999999599,0.0002929799999999982
337,0.0009550199999999176,0.0002339999999998454,-0.0007210200000000722
338,0.001655020000000063,7.2000000000072e-05,-0.001583019999999991
339,5.465999999998417e-05,0.0006720000000000059,0.0006173400000000218
340,-0.0009453399999999057,0.0003290000000002458,0.001274340000000151
341,-0.00174534000000004,0.0002930000000000987,0.002038340000000138
342,-0.0009453399999999057,0.0001580000000001025,0.001103340000000008
343,-0.0003516000000001185,-0.000323999999999991,2.760000000012752e-05
344,-0.0001366499999999604,1.799999999985147e-05,0.0001546499999998119
345,6.335000000001756e-05,-0.000148000000000037,-0.0002113500000000545
346,0.0003633500000002066,-0.0001059999999999395,-0.000469350000000146
347,-0.0008366499999998833,-0.0007959999999997969,4.065000000008645e-05
348,-0.001736649999999784,-0.0006329999999998837,0.001103649999999901
349,-0.0006366499999999053,0.0004549999999998722,0.001091649999999778
350,-0.0008793599999998847,-0.0001189999999999802,0.0007603599999999044
351,-0.0001793400000000833,-0.000248000000000026,-6.865999999994266e-05
352,0.0003206600000000837,0.0006390000000000562,0.0003183399999999725
353,-0.001379339999999951,0.0004420000000000535,0.001821340000000005
354,-0.0009793399999999952,0.0006770000000000387,0.001656340000000034
355,-0.001246049999999999,-0.000207999999999986,0.001038050000000013
356,-0.0002593499999998805,-5.599999999983396e-05,0.0002033500000000465
357,-0.0002769400000000033,-0.0001089999999999147,0.0001679400000000886
358,-0.0008106000000003277,-0.0003790000000001292,0.0004316000000001985
359,-0.0001791999999998239,0.0003260000000000485,0.0005051999999998724
360,-0.002679199999999993,-0.000323999999999991,0.002355200000000002
361,-0.002679199999999993,0.0004559999999997899,0.003135199999999783
362,-8.132999999999058e-05,-2.299999999988422e-05,5.833000000010635e-05
363,0.0001186699999999874,-0.0003450000000000397,-0.0004636700000000271
364,0.0007299200000001616,0.0007430000000001602,1.307999999999865e-05
365,0.001129069999999954,0.000380000000000047,-0.0007490699999999073
366,0.0007146100000001709,5.6000000000056e-05,-0.0006586100000001149
367,-0.0004331499999998822,-0.0005939999999999834,-0.0001608500000001012
368,-0.0006331499999998602,-0.0003739999999998744,0.0002591499999999858
369,-0.001133150000000027,0.0002299999999997304,0.001363149999999758
370,-0.001133150000000027,-4.400000000015503e-05,0.001089149999999872
371,-5.139000000009553e-05,-3.2000000000032e-05,1.939000000006352e-05
372,0.001248609999999983,0.0004669999999999952,-0.0007816099999999881
373,0.001448609999999961,-0.0004290000000000127,-0.001877609999999974
374,0.00102843000000008,-9.999999999998899e-05,-0.001128430000000069
375,-3.256999999989851e-05,-0.0006009999999998517,-0.0005684299999999531
376,0.0003674300000000574,8.000000000008e-06,-0.0003594300000000494
377,-0.001317750000000117,-0.0006399999999999739,0.0006777500000001435
378,-0.001417750000000106,-1.399999999995849e-05,0.001403750000000148
379,-0.001217750000000128,-0.0002340000000000675,0.000983750000000061
380,-0.001517750000000095,-0.000104000000000104,0.001413749999999991
381,-0.001657180000000036,-0.0003599999999999159,0.00129718000000012
382,-0.001057180000000102,-0.0002510000000000012,0.0008061800000001007
383,-0.001157180000000091,-0.0003509999999999902,0.0008061800000001007
384,1.410000000090506e-06,-0.0006889999999999397,-0.0006904100000000302
385,0.0005014100000000354,-8.500000000011276e-05,-0.0005864100000001482
386,-0.0001141200000001064,-4.899999999996574e-05,6.512000000014062e-05
387,8.587999999987161e-05,0.0001139999999999475,2.812000000007586e-05
388,-0.0007985900000000434,-6.4000000000064e-05,0.0007345899999999794
389,0.0001994499999999899,-0.000328000000000106,-0.0005274500000000959
390,0.0006994499999999348,-3.700000000006476e-05,-0.0007364499999999996
391,0.00100558999999989,0.0008690000000000087,-0.000136589999999881
392,0.0005586599999998221,-0.0003340000000000565,-0.0008926599999998786
393,0.001600000000000046,-0.0001340000000000785,-0.001734000000000124
394,0.002000000000000002,0.0005309999999998372,-0.001469000000000165
395,0.00219999999999998,0.000512000000000068,-0.001687999999999912
396,-0.001513190000000053,-0.0003359999999998919,0.001177190000000161
397,-0.001013190000000108,0.0006110000000001392,0.001624190000000247
398,-0.0008131900000001302,3.899999999990023e-05,0.0008521900000000304
399,0.001786809999999805,0.0001179999999998405,-0.001668809999999965
400,0.0004481100000000016,0.0003530000000000477,-9.510999999995384e-05
401,-0.0005518900000001103,8.699999999994823e-05,0.0006388900000000586
402,-0.0005263499999998977,-0.000528000000000084,-1.650000000186225e-06
403,0.0003999999999999559,0.0005839999999999179,0.000183999999999962
404,-0.0004420099999999927,4.8000000000048e-05,0.0004900100000000407
405,-0.0007318999999998965,0.0001290000000000457,0.0008608999999999423
406,-0.0006318999999999075,0.0002620000000002065,0.000893900000000114
407,0.0002680999999999933,0.0002709999999999102,2.899999999916858e-06
408,0.0003680999999999823,0.0006399999999999739,0.0002718999999999916
409,8.439000000004526e-05,0.0001029999999999642,1.860999999991897e-05
410,0.0008843900000001792,0.0005020000000002245,-0.0003823899999999547
411,0.001007079999999938,8.500000000011276e-05,-0.0009220799999998253
412,0.0003704099999999322,0.0001590000000000202,-0.0002114099999999119
413,-0.001929590000000037,-0.0001990000000000602,0.001730589999999976
414,0.0007981599999999922,0.001066000000000011,0.0002678400000000192
415,-0.0002007499999998608,-0.0006239999999999579,-0.0004232500000000972
416,9.92500000001062e-05,0.000400000000000178,0.0003007500000000718
417,-0.0006007500000000388,-3.000000000197289e-06,0.0005977499999998415
418,-0.0007007500000000277,0.000267999999999935,0.0009687499999999627
419,-0.001600749999999929,-0.0002949999999999342,0.001305749999999994
420,0.0009706600000001231,-0.0001229999999998732,-0.001093659999999996
421,-0.0006752700000001166,-0.0003919999999999479,0.0002832700000001687
422,0.001004320000000058,0.001122999999999985,0.0001186799999999266
423,0.002904320000000071,0.000152000000000152,-0.002752319999999919
424,0.002104319999999937,0.0008619999999999184,-0.001242320000000019
